ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0034599	cellular response to oxidative stress	177/12754	239/23577	1.35087141218115e-10	1.78698422285427e-09	6.24279471611316e-10	12633/50880/59041/12043/171469/11545/69051/21929/26408/22361/19272/211329/15182/56484/19156/93759/28240/69754/20852/13649/69922/71701/14694/26420/216850/22059/12928/17523/18604/18053/22658/17762/18453/11852/246196/18760/15251/53618/14281/64242/23876/70369/11651/56349/238505/14780/212032/56085/69635/14088/76251/93692/13361/21974/105675/18753/26419/14528/14463/223255/52521/170719/15499/66725/22408/18174/26413/104156/20655/50873/224617/69191/14158/213272/19765/20541/13819/75533/170826/53382/19697/16952/14297/16452/56642/12675/18504/22030/269254/11350/16819/18227/228026/18024/72446/76650/383766/20779/71389/66680/17395/13605/56458/50754/17210/229731/17279/18124/22166/67402/21898/12578/16476/18477/230676/230738/100206/71514/433759/230784/74777/74772/57320/14362/15234/18127/213990/16193/231207/19017/21899/18595/11991/11938/66593/69568/17969/15507/15505/17295/93735/14763/11677/14056/11826/14080/18489/64704/108655/74244/19365/56615/232491/26362/18584/74041/11865/12850/26417/101476/12176/66653/234371/15368/22227/17751/71805/78688/12927/74347/22068/13857/18854/72565/19823/14775/12387	177
GO:0045088	regulation of innate immune response	177/12754	239/23577	1.35087141218115e-10	1.78698422285427e-09	6.24279471611316e-10	17087/16174/15510/22596/69368/17164/226421/67313/16963/545378/26904/30925/74748/383619/96935/53791/63953/13982/21929/11846/70312/70428/20186/73914/56480/67245/16160/171285/15944/16362/57783/54396/104709/12928/16859/19014/217166/80861/20851/20850/217303/246746/74136/217365/80913/58185/12810/18035/11845/22031/16364/20723/56085/14063/17079/59079/22418/66645/16365/432940/223664/14375/266632/268857/12703/19090/547253/12524/17916/21354/15040/69097/21425/224840/76438/19280/22324/268973/18754/66878/72512/16149/19255/225825/54445/19697/225913/83490/332579/14134/69601/64685/71586/12258/107515/19419/22174/228607/70408/228801/56045/58203/60505/16159/24088/77772/66166/19260/229898/17096/192656/230073/21898/71514/80912/14191/68350/231130/21897/21899/53323/22165/14581/231712/12389/16846/78781/66873/414084/19695/108960/19016/232345/16768/17059/80782/243655/27007/52118/20085/233079/67070/20128/66824/11501/101613/54123/16002/16334/14082/16783/18983/142980/97165/234311/257632/434341/11765/13057/11797/11796/12539/54698/54725/214763/22038/81897/102626/17002/71268/17874/12768/20400/279572/56496/110651/170743	177
GO:0060563	neuroepithelial cell differentiation	62/12754	69/23577	1.44185604902955e-10	1.90312238683856e-09	6.64852113898114e-10	11352/15214/22295/11994/17172/27078/18472/13393/26941/18109/20666/193385/20677/218756/16531/105782/15205/20655/17356/13388/328789/224796/12558/18998/225876/13409/100503041/14179/667663/18128/11350/329421/140476/12156/16449/53626/15213/14173/99683/16842/171166/73750/16918/22417/15208/19664/433899/14581/13047/80752/19353/723886/11921/13796/11941/72088/17921/22411/791260/66165/14182/17920	62
GO:0051495	positive regulation of cytoskeleton organization	151/12754	199/23577	1.47888447588445e-10	1.94768759009417e-09	6.80420881201627e-10	21749/17974/329165/76709/22349/74117/19735/67771/17926/54418/19130/14219/83767/19386/114229/260315/18016/56193/66713/268396/11840/442801/11687/18816/17913/20292/192197/320472/12985/17762/56699/14784/108100/19878/16413/11845/18080/14744/14026/13424/11472/19720/68732/13614/75477/57748/14063/544963/17755/15550/26401/68760/26419/63985/19229/20410/66214/223332/20356/211401/104445/57028/18693/207495/328572/223864/105855/68606/19385/13383/71810/14158/68767/260409/18754/11789/225523/104027/68166/23789/104252/14544/18761/11350/227753/74192/72425/14260/623781/56431/15901/15162/20971/20257/20873/99889/170643/23897/20194/76123/118449/211556/20301/21812/22417/72754/56717/22388/75991/63873/19303/56378/56430/29816/16885/19353/56443/11867/21333/12389/17295/109880/21336/13191/12154/320502/68089/101314/18205/12576/22323/20430/18213/14159/18479/22411/101706/20947/12721/66824/13043/234094/67384/74187/234857/18186/17127/22003/70235/11848/18846	151
GO:0042472	inner ear morphogenesis	92/12754	111/23577	1.48391381382759e-10	1.95000656680515e-09	6.81231011216932e-10	14048/14472/14633/72999/18933/93840/22295/216021/11994/110279/320398/18423/14233/22416/17910/18208/13543/109934/21393/57265/26941/16470/15228/20471/22095/193385/17828/21418/26564/212937/14165/22418/18424/14180/50769/24064/105782/12614/12824/22408/21380/20655/13388/328789/224796/18998/18504/100503041/14179/14462/241226/667663/18510/20204/329421/20378/140476/16658/20674/12814/99683/320790/18124/73750/60613/230824/13844/13542/231070/21906/231252/14581/19353/13396/13395/723886/11921/14461/16206/11941/15451/72088/56847/17921/504186/14183/15373/15372/14174/14182/17920/76365	92
GO:0007018	microtubule-based movement	182/12754	247/23577	1.52229609444561e-10	1.99427294131821e-09	6.96695383278941e-10	29819/13518/70827/66722/269209/74019/16560/74117/16565/381293/271639/54418/269152/11776/216344/16572/380684/66713/19324/16568/216781/71062/237806/83431/327954/16562/21689/18472/55978/59040/68097/73470/237930/16211/15114/70218/17762/432611/286942/69926/207607/12009/16570/74682/56444/15251/319565/76411/78801/13424/16593/217935/13411/17828/94245/16553/76895/11774/17755/16563/55946/110084/16709/16554/18039/18040/320277/110082/252967/319613/67042/223697/319953/16564/76779/73916/20655/68001/71840/13417/319991/50850/16573/75533/74453/52028/12794/16594/19726/240641/16551/226162/71435/51875/71820/16574/73668/13427/78802/228421/19419/214585/18457/16558/67068/245866/51938/241950/68259/360213/53883/229841/99167/16552/242584/72938/73804/75563/24084/12540/16559/56273/16561/18762/15194/117197/22223/56455/330188/56087/15507/67286/77053/13426/264134/330355/13191/54161/81896/67774/320662/12121/232943/232946/211535/16576/11775/212124/16783/64933/18536/67378/16582/14894/234663/21750/244653/75465/234847/104346/235180/102774/71819/26395/67685/17918/75782/81907/12217/17758/16578/235661/74052/209012/67095/209737/17281/19893/14265/18518/16571/237222	182
GO:0048814	regulation of dendrite morphogenesis	85/12754	101/23577	1.52428505068908e-10	1.99427294131821e-09	6.96695383278941e-10	29819/210933/13838/53972/74117/103967/64009/20393/21907/11925/20869/216344/12323/66713/213084/216831/18472/237868/12569/56013/108100/238276/217692/18222/94245/20354/56320/73181/76108/15529/11838/58234/66725/74143/545156/56637/19876/21844/224617/66515/17919/664805/17344/19211/56876/14810/228550/241638/15901/269397/192167/665113/76089/13636/11444/19055/56376/19266/16975/19268/19699/22629/12704/231672/13048/13047/11423/243725/17295/19283/21909/232560/18223/245886/22215/13631/76484/211134/76454/22068/110834/17999/74498/12361/245537	85
GO:0045017	glycerolipid biosynthetic process	105/12754	130/23577	1.61381698699152e-10	2.10679040358674e-09	7.36003140445287e-10	241062/68393/27392/240752/214253/67556/18717/212862/20186/13139/216739/18618/20787/327942/11687/18806/320655/74451/14245/24057/110417/14756/210992/19012/16475/15558/14731/13350/53357/18591/116939/239827/72084/13026/56176/14289/17691/55979/66968/12266/64898/18701/225326/225651/12660/18719/84095/14732/433256/21416/67512/13481/215456/110911/66586/228812/228859/78928/18534/16592/55980/18805/14173/18720/99712/54673/329777/56703/14077/230801/18784/28042/231293/231510/74596/433931/110524/20778/18590/66459/68971/214932/75320/22260/21835/67800/233549/16332/233575/67420/18704/52858/27388/102247/16956/26457/270084/16816/234779/16835/66268/55981/22038/67469/18700	105
GO:0051099	positive regulation of binding	145/12754	190/23577	1.6571126091177e-10	2.1585881716149e-09	7.54098590221341e-10	227120/13838/64143/74117/11352/240873/11545/21808/16000/15978/16971/15525/22416/214384/22032/16859/18102/12985/19401/11421/22160/59036/13665/19164/12313/69952/15216/193385/16364/17300/21752/17260/20620/16398/16392/22418/105638/72400/219150/13592/19645/22045/67819/15499/55944/17305/328572/66725/223864/208643/15205/56637/21844/50873/18763/57261/15516/224860/18519/320209/68010/72512/17191/107975/17283/16452/21416/14462/22030/59022/67839/11350/14526/22034/15259/12064/12010/12156/14225/13589/58231/17395/97112/76089/20194/18049/15257/18741/13645/229906/170822/192656/16600/22166/21898/269587/16765/78806/67025/99982/13806/57320/20481/11603/79264/100732/74585/29816/209354/19384/16848/67238/18609/18979/12389/17295/15258/13848/13666/11519/58799/19016/67784/232560/13871/11816/75613/109689/56347/13017/54126/15111/97165/18997/14339/23802/64209/497652/67443/67177/244694/20586/12306/12387/14265	145
GO:0044272	sulfur compound biosynthetic process	80/12754	94/23577	1.67953341961704e-10	2.17828182205115e-09	7.60978528796739e-10	280645/50785/74241/93840/319415/53374/14598/23887/58250/16000/108645/71522/217119/18604/104112/13382/108156/238505/210009/64918/68263/17423/54616/50787/11600/14042/246221/20683/55951/14651/12411/15531/72727/23972/21416/228026/18024/14043/27402/72136/68738/269378/207182/14854/211666/14630/83398/23971/23908/107869/242585/17769/231162/79464/665563/67870/100705/59031/27273/29807/13666/232087/71797/78752/269941/234356/67873/26887/56773/56690/76898/235339/110446/93683/15450/14629/235534/12387/50786/18597	80
GO:0060021	palate development	80/12754	94/23577	1.67953341961704e-10	2.17828182205115e-09	7.60978528796739e-10	17681/212712/22218/72999/18933/21808/21412/20397/71371/216285/14561/17168/22416/21385/278507/57265/22412/23967/20666/17286/16323/14238/21418/68083/212937/17260/22418/21821/73692/107587/12824/20583/21380/13845/13383/12815/106522/20890/17128/17126/110796/17283/22326/11695/20613/99929/30953/16842/320790/65973/110805/67628/21812/242509/13844/20148/70673/20481/14362/231070/20423/67661/17701/18595/231470/21814/21386/13396/13395/16950/22421/16974/14402/22411/101476/15111/21813/11481/215418/71458	80
GO:0035270	endocrine system development	107/12754	133/23577	1.70012109965486e-10	2.2002001042388e-09	7.68635638158834e-10	12912/14633/83993/18514/17684/11925/71371/17172/15364/14632/19127/18015/21410/18121/14607/15410/21833/12921/21869/20471/20677/12161/107889/18740/723902/13162/18420/16392/14165/22418/17069/26413/21380/15205/13388/18091/20807/20473/14815/18596/225631/17283/19726/15242/14179/21416/14462/18510/16871/26423/15434/17242/22431/18508/214593/12156/53626/18088/18503/15376/14601/17932/12918/20674/14173/16194/18741/18992/110805/21812/99982/22417/110351/12571/19744/20423/15285/16193/19664/18595/18096/21405/17341/14842/18609/12638/319757/109880/13666/14461/22346/110157/381853/16001/11865/18576/26417/14912/12577/16337/214597/20897/17127/26395/15379/12160/20675	107
GO:0046700	heterocycle catabolic process	245/12754	347/23577	1.73045296052371e-10	2.23460657196634e-09	7.80655470912954e-10	11761/71724/213043/18173/58184/227331/17164/12227/18772/17970/226517/24014/381305/98256/52477/237256/18605/209558/380669/57319/327762/14317/12696/237400/11783/15109/71207/72068/103135/16009/22271/71701/14694/17308/104625/73158/69125/103850/53422/103677/237890/22057/140486/268491/12006/50773/217351/71562/76025/80913/71169/94041/12192/75553/192119/72308/666794/75420/11992/100715/238871/105083/13421/14198/74480/18950/15381/56335/105446/67153/214254/14573/14000/67724/18458/64705/387609/69694/239528/66194/15499/57028/213988/105859/387245/18574/13419/52502/14852/23984/19317/240023/19826/66705/56409/18585/27756/83965/224794/22339/56055/13164/16549/22436/12193/72416/67440/69241/225363/70640/269037/68209/22287/14156/14544/208922/12495/332397/67229/140483/12496/227715/70789/76654/20823/18024/241489/18573/72446/75894/67578/110074/15186/109778/16434/24128/13555/269378/56045/11486/56190/229096/12457/69639/56720/633285/229512/229663/99586/242202/210529/214133/56629/14430/12578/18578/230594/15572/22608/230718/230721/230738/230753/214150/236511/80912/213541/83557/69902/212647/21938/56717/50912/230908/13368/231464/11991/74167/13142/246728/17969/72587/56463/53621/78781/77485/66373/243537/107747/67678/381801/319618/11628/66441/232449/54611/71723/378430/71997/233033/57444/207728/11872/18576/26918/67375/66422/56460/15568/209176/15930/18983/234344/19704/50783/110385/15368/78651/244551/214627/234594/234699/72544/67528/112405/18577/69305/214597/22687/11920/213550/23959/56403/24127/26927/75686/59092/17350/636931/17874/66446/68134/15452/14265/14853	245
GO:2000116	regulation of cysteine-type endopeptidase activity	169/12754	227/23577	1.73437929592086e-10	2.23483949880429e-09	7.80736843451927e-10	240690/98582/20846/15510/12633/12370/12828/51800/69169/93672/14103/383619/64058/26408/14219/171580/93759/11540/16000/11783/12905/17246/103724/76884/14694/26420/19052/216742/22416/216795/11684/637515/18436/67338/18053/11799/74682/68020/11651/69635/18570/12380/14062/17948/20680/18095/223453/15499/223701/328572/223752/223870/18174/15370/54483/68606/239739/22061/224105/70186/73916/19876/56462/12954/16912/22339/22436/268973/58801/17283/16452/14102/18504/227753/269275/56428/12505/12125/11998/77705/13010/13011/12995/20779/17395/329581/22035/20674/20439/20201/20202/68576/14066/16842/16007/12042/65973/192656/13841/67628/16600/230379/12578/74754/16818/20111/68350/12371/21938/57320/15234/23950/16193/15194/19712/66593/29816/215114/18984/66437/76854/68510/13063/107607/11826/13666/14080/64704/19016/19713/12122/378425/170770/11652/14751/56330/75736/109689/74996/54208/66824/17314/14082/14456/50768/67184/64209/78688/12550/13479/12362/12364/11797/11796/12581/12955/18854/72565/23938/17127/67941/19823/26927/11848/14775/17002/12424/18518/110651	169
GO:0140014	mitotic nuclear division	178/12754	241/23577	1.74358629479702e-10	2.24186117128428e-09	7.83189851111186e-10	21749/329152/12487/26554/76707/381293/381318/18005/13982/67141/103268/19386/52696/16000/327799/70385/30939/216810/83431/20877/14841/22680/67300/83560/71943/16211/23834/70218/217232/11799/208092/66156/209011/209334/74335/193385/13614/26914/218294/16563/72400/387233/19645/66214/52023/223332/78803/19357/72107/105837/68501/57028/18591/26934/224023/19385/13490/72117/212514/68942/51792/56399/54194/66515/72415/71810/50850/11789/18596/67064/107047/70799/67655/16973/226026/50796/240641/16551/226151/14179/13006/99412/59126/228421/12236/51944/68142/108907/51885/215387/12235/16176/72119/75608/66934/241764/17865/68612/20878/12162/13616/723951/66371/213582/229776/13645/229841/20460/73804/107995/100088/70012/12540/230936/59002/22629/21335/14184/54392/52206/71521/12617/71920/12223/50883/12704/23980/17120/100710/17295/56150/21802/12576/13860/434130/233276/16001/101706/18817/30949/20399/14183/12237/109359/66165/17345/16002/16334/12577/16337/259279/101994/234094/21951/74549/214987/116733/67177/234852/73420/74393/74360/78658/26951/11920/71819/53869/66991/83946/22137/20842/11848/76499/235661/20843/192176/16571/22589	178
GO:0008286	insulin receptor signaling pathway	87/12754	104/23577	1.7740709907358e-10	2.27035321403579e-09	7.93143490973563e-10	98415/72674/18605/93759/20186/216233/237542/14783/20787/83431/19062/72508/20913/18604/192157/18750/14784/12702/108100/68054/11651/14756/18708/72993/18753/207495/12703/11625/56637/22084/20383/12445/14158/104215/11789/387161/19255/19653/19697/107351/20411/240675/18761/56017/338346/50915/16176/19262/320706/20779/19246/56458/20416/18710/19268/22608/18762/67389/23921/16369/16591/27273/12390/16846/232339/74741/606496/11652/16001/16332/53322/18751/434246/19267/16002/16334/16337/384783/13685/18709/12927/75747/235344/83946/12700/20588/108155	87
GO:0097479	synaptic vesicle localization	109/12754	136/23577	1.77716217055768e-10	2.27035321403579e-09	7.93143490973563e-10	116837/75734/226407/20980/103967/74732/11776/20979/215449/12330/11840/67826/22318/18806/13447/14824/19164/108800/218038/17828/94245/12890/11774/218503/27062/55946/319508/12934/219228/14169/116838/105782/66725/11773/68159/104015/83672/23969/224671/271457/20405/18189/12558/60425/20743/12794/54525/20908/19211/30931/13429/20910/227801/80976/20619/214585/18457/70612/20614/17957/433485/12048/228785/241770/192167/229521/360213/54524/109905/22249/20404/242662/269589/26875/50791/83762/117197/12889/19894/11938/18439/13852/20907/320405/109880/108124/232946/14809/20981/20430/11775/20408/60510/110058/56216/14183/55925/64933/19339/382018/12286/235415/208898/20616/12387/14265/94190/245537/108012	109
GO:0099531	presynaptic process involved in chemical synaptic transmission	109/12754	136/23577	1.77716217055768e-10	2.27035321403579e-09	7.93143490973563e-10	116837/56695/226407/20980/22782/74732/21337/11540/20979/215449/67826/22318/13447/15567/18015/59040/20698/19164/18191/19276/94245/12890/18212/13162/17260/27062/319508/20618/19219/14573/116838/105782/12614/66725/11419/68159/104015/83672/50873/271457/18189/12322/60425/20743/18190/54525/20908/12287/30931/20910/80976/20619/20614/17957/12048/241770/13616/192167/229521/18049/54524/109905/99738/22249/69908/14664/242662/19063/269589/15565/57320/13542/26875/83762/269642/12889/19894/11938/18439/13852/20907/243725/15893/320405/14823/320127/109880/22421/20965/108124/14809/20981/16504/76787/22342/18479/60510/110058/56216/55925/19339/382018/12286/110834/235415/208898/20616/14265/72621	109
GO:0006140	regulation of nucleotide metabolic process	167/12754	224/23577	1.84075088909757e-10	2.34616332550649e-09	8.19627606348758e-10	18159/208727/319229/17167/17928/240888/11545/15483/83397/18390/215798/74747/12534/11540/18483/14708/50721/16000/216274/56012/103988/432530/14694/16187/216805/11541/20185/22059/114230/18126/18015/18103/20848/51799/57265/12921/21858/104111/238161/15251/217674/238276/12499/26380/22095/14744/12652/22355/13614/67252/13488/14121/238871/105675/22418/19229/15558/66148/105787/19219/18162/14429/19013/11434/239790/13490/77037/50873/14289/67267/12411/15937/54393/22339/14913/66972/20463/16867/11516/225192/19762/11555/14680/107029/14427/170458/12495/18648/11551/11554/14526/54598/56428/381413/11998/20608/12048/14601/11538/17201/14683/99296/18389/12918/81004/84111/74191/18167/18160/242202/11303/108079/242602/12331/15444/11983/14748/230857/70556/57320/18127/108099/22226/22393/19017/18764/18125/18439/243277/58805/76854/140498/14823/12183/12922/11517/108073/319801/19227/19222/381853/11816/606496/11803/14447/207728/19226/12310/53322/16334/16337/11556/17773/16336/13617/212108/11513/12398/17199/112405/26395/17436/244958/74025/11848/108155/12766	167
GO:1905475	regulation of protein localization to membrane	111/12754	139/23577	1.84436909095298e-10	2.34616332550649e-09	8.19627606348758e-10	76709/69660/22349/269109/74117/72585/53330/226744/226791/226849/14360/94221/11735/15978/16971/12323/13649/20742/14694/18412/22416/55943/19062/17913/12569/20296/67300/217124/16400/13866/16413/23795/207304/11845/53612/18222/11651/56320/18708/12325/72993/13829/58234/11773/13383/545156/16509/22350/50873/83433/106522/104215/56724/18189/16573/12558/12322/58801/17919/20908/20411/74998/227753/13830/228357/12995/12048/228880/16500/18759/108058/54673/18198/56374/15444/100017/13844/13836/230972/67830/13483/231637/14371/66437/76854/22320/74741/170770/11652/76686/56330/16514/67943/233489/18479/56212/16409/16334/233977/18709/116733/117148/16412/12988/53869/330962/17918/102502/53328/11835/108155	111
GO:0032412	regulation of ion transmembrane transporter activity	165/12754	221/23577	1.95114476951225e-10	2.47670844572555e-09	8.65233290847539e-10	22218/64095/11931/240899/70729/98660/72978/18390/215748/432442/76757/94221/15275/11735/100503659/19052/193003/22318/11932/13385/50932/22627/11418/15114/12921/54377/140723/18750/26941/23967/238161/15512/20191/11472/75607/56085/69635/93692/17260/26556/238871/15165/105675/83997/12289/140743/19229/14169/16539/11838/12300/53357/60597/58234/223864/12297/72555/75785/14167/13383/12856/13490/246133/16509/57440/18189/16573/11555/83814/246317/14419/12794/66395/19091/19211/14873/11554/12296/227618/13830/12298/53416/241528/56398/14225/18803/59091/16538/17395/241794/18216/11438/18389/12918/192167/16497/20193/12373/229709/108058/109676/65973/14579/545622/18578/100102/15444/19204/74777/13844/230899/433809/11603/109552/18671/19699/22629/15194/19017/116873/18764/57816/14467/12389/12638/108017/16485/381812/81904/81905/17178/20266/243961/16514/20927/16502/108071/20866/54376/269994/16535/16150/12286/74513/66894/234779/57340/22068/13430/56379/235281/72821/399548/11936/69106/17918/14697/19417/11933/81897/20840/333433/108737/14265/245537	165
GO:0035150	regulation of tube size	131/12754	169/23577	1.97680201879303e-10	2.5039492238045e-09	8.74749803823933e-10	12168/227231/18159/18627/11539/19735/98660/12944/11793/14609/93759/11540/54140/13649/16533/11548/11541/11684/18436/18816/15567/18126/11418/74617/12291/22412/11421/217369/74682/16413/11622/238130/15251/12652/12062/11651/12671/17300/13614/13488/15466/14063/14062/15357/15550/109700/16531/14528/11549/68813/15558/14083/53357/18591/11512/224065/12374/20655/19015/12411/18519/19274/20541/11516/11555/19091/15566/11551/11554/19224/68678/11552/11998/11550/20648/13616/11608/14161/20416/18160/14613/14630/242202/229877/13109/13615/19204/15552/230857/230899/24111/18127/22226/11553/12494/16542/21814/18125/18438/76854/12389/12638/16846/21391/21336/23945/243547/18430/15465/11689/12288/16523/11816/68667/18442/17540/12310/11556/13617/67378/20312/58994/11606/71544/17130/26395/14629/11848/14775/12000/58861	131
GO:0043491	protein kinase B signaling	129/12754	166/23577	2.00226093930737e-10	2.53082389065842e-09	8.84138416554101e-10	211673/241035/12487/16011/98432/240752/12654/27280/17926/387201/15182/140742/216021/93759/20869/16000/237542/13198/13649/68585/14694/216805/19062/20304/72508/67888/18053/12985/19401/26941/16413/104943/30955/12192/11651/238555/14538/18212/18570/14463/18095/21943/24064/81799/20356/239364/67154/11600/14083/328572/21832/13383/15163/13490/16443/22084/224640/18999/22339/28106/22436/18189/15200/387161/56708/19211/54612/18504/21416/14462/269254/107746/19271/22174/17289/16176/20779/21939/18706/14173/70839/73182/23897/14066/242248/329828/21812/16600/12795/230784/83557/68350/73162/13836/56717/67389/50791/16193/16542/15442/18590/76854/16846/17537/26362/11652/16001/109042/101490/101476/11501/16002/16334/16337/14058/14456/67384/211323/75141/234515/17199/75747/244882/235402/15587/19882/13138/14775/17772	129
GO:0036293	response to decreased oxygen levels	163/12754	218/23577	2.06539597145277e-10	2.6027241527455e-09	9.09256633632001e-10	12043/226413/11539/11931/22278/54418/21808/16526/12490/17684/74747/216021/93759/22027/67579/387164/16187/268420/11670/22059/18806/18126/18015/387140/387160/19155/12921/18453/11491/22160/15251/12192/110893/18654/11651/20191/20677/13614/100124491/56085/21752/12325/18792/16531/16475/18095/66214/723905/18693/328572/19013/110213/246154/70186/12013/68655/22084/19015/12411/12954/22339/20541/18754/13819/13653/11555/17128/52538/19309/22359/19211/319594/66774/18128/387239/56017/18227/13482/228026/228139/12359/12156/99237/735275/11486/19223/11438/11444/66568/108058/69219/11828/735282/723895/12795/18386/230857/15441/56717/14688/16527/14284/21335/231207/12494/20657/19664/16542/27368/14254/12389/11826/68169/14080/16438/18430/22346/110157/319801/14812/16439/53417/20190/101543/12877/11864/18479/22229/22228/18751/12176/11501/21823/18791/13685/22341/15368/13617/78688/18021/12398/112405/12362/11797/387194/12282/66925/12955/11920/64602/18854/17127/26395/19883/71472/235623/56295/29806/13058/723828/108155/18655/14205	163
GO:0002697	regulation of immune effector process	246/12754	349/23577	2.07223260568909e-10	2.6027241527455e-09	9.09256633632001e-10	214855/16174/20846/15510/12487/14367/74019/13136/16153/19264/381305/240873/16963/545378/26904/14130/14131/18106/27218/12523/30925/74748/383619/96935/63953/15284/21808/21929/17863/11846/103213/11793/74048/110279/16414/15978/73914/20852/83430/16160/171285/16189/16163/16191/16362/11541/104709/18806/12928/109934/360013/16859/237877/20296/20304/18673/57765/19401/12775/80861/20851/20850/12921/217303/70450/15223/74136/217365/80913/58185/268564/22031/15216/105352/20723/20963/14063/19056/22418/80795/16854/18950/16197/11600/223601/19354/80287/110213/18521/21357/19090/12053/22042/140474/69150/57757/378460/14972/21354/16992/14964/15040/69097/109820/224840/12266/22324/14158/56468/17685/17688/66878/72512/65113/16149/240354/17131/225825/56708/225913/14126/16952/77125/19662/67116/14462/16184/22030/107746/20910/51869/13482/12258/22034/19419/27103/27223/12010/16176/228607/16396/21939/16183/60505/16159/24088/12479/14129/19260/109905/11542/17096/192656/230073/230126/18124/21898/230738/80912/19204/14191/242700/68350/230979/18762/22163/55982/16193/100689/107823/20311/17472/22256/18439/56715/108086/16846/78781/66873/209590/22320/16950/72103/14461/108655/232345/15170/16768/17059/80782/243655/27007/243659/243864/21946/52118/68891/20085/233079/14751/23993/68668/12493/68667/14159/14389/723840/64297/16190/246779/26417/67278/20737/66824/16409/56213/16002/16334/27027/14082/14128/16783/142980/234311/16161/16453/15368/16168/320795/50931/257632/11765/72544/85305/15227/54698/54725/20361/18854/214763/213208/81897/17350/12772/20400/56496	246
GO:0010639	negative regulation of organelle organization	246/12754	349/23577	2.07223260568909e-10	2.6027241527455e-09	9.09256633632001e-10	19888/211673/21749/75712/56363/17756/22596/76709/22349/14897/51800/76707/17926/11545/15078/18005/13982/67141/20393/11793/20224/52463/93759/74392/16000/327799/260315/17245/74694/11567/170835/16878/20742/30939/19360/216805/216810/237782/68964/22059/103677/19062/22680/16882/237891/68729/83560/71943/246198/21973/12189/17762/18613/15081/108903/320817/209334/22160/76983/20741/14026/74335/11651/68732/67046/16468/18676/56320/26914/108138/17755/105675/18753/63985/15381/72400/13829/380918/66214/210789/78803/70790/19357/105837/70472/18693/214669/58234/66725/19230/51812/65970/26425/74374/50505/93734/224023/381038/74143/208177/20112/50873/12449/80880/110147/15937/193796/268970/225020/78798/213556/17685/225288/11789/70640/107047/70799/17128/52538/23789/14297/107351/50796/74493/108689/66774/14582/227753/98956/12236/17754/67578/12235/11998/12048/13436/13589/75608/20779/12162/269400/20257/24088/16905/16800/12340/13609/229841/17451/329795/27354/21916/214444/242553/67013/20460/230674/242687/16765/99982/68350/12345/50912/56226/15234/231070/74919/58522/13016/14184/20563/19017/17765/77832/75387/29816/17120/243725/17295/12343/101185/14489/56150/12332/64704/11519/320502/74244/11628/319801/13860/12344/50918/378430/72205/13870/76686/245886/243961/29877/69710/20947/18817/30949/12721/14183/12237/12176/17703/233977/67384/21951/50768/214627/74187/78688/497652/21750/57321/68790/67177/244694/13433/13430/235041/235180/26951/11920/18854/102774/22003/66991/50875/50876/22137/23999/14775/17758/76499/235661/22351/56295/71458/14168/17772/22589	246
GO:0032886	regulation of microtubule-based process	150/12754	198/23577	2.08928953415641e-10	2.61863473965906e-09	9.14814966304664e-10	19888/21749/241035/13518/17756/74019/76707/19735/18005/20393/19386/74392/260315/17245/170835/380684/103573/16568/216781/22416/18472/59040/12569/237891/67300/68729/237930/13866/15114/17762/207607/12009/108903/209334/19878/18080/13424/74335/13411/193385/380842/17755/15550/20620/26419/219103/219114/56471/223332/26425/19385/56637/212514/208177/13837/68942/68001/12449/18763/71810/13640/76890/78798/11789/13367/225523/67064/70799/66468/52004/52028/12794/14544/16551/13006/11350/228421/17754/72119/13589/75608/16328/66679/20257/66371/51938/20873/213582/16800/76123/329795/214444/20460/11426/70012/16765/12345/11603/14677/58522/21335/19822/75991/63873/56430/19353/15505/12389/17295/13191/12576/232539/72205/76686/107503/14159/29877/18479/101706/18817/57752/69697/16783/244329/320165/74256/67378/74187/14894/234852/73420/74393/66917/235180/102693/330938/102774/215351/20842/70235/235587/56289/11848/18571/76499/235661/12387/20843/14168/18518	150
GO:0003018	vascular process in circulatory system	146/12754	192/23577	2.26732181623135e-10	2.83581592361347e-09	9.9068679160059e-10	12168/227231/18159/18627/11539/19735/98660/12944/11793/14609/21337/93759/110279/11540/54140/13649/16533/11548/11541/11684/18436/18816/109934/15567/18126/11418/20303/74617/12291/11421/217369/74682/16413/11622/238130/15251/12652/12062/11651/12671/17300/13614/13488/15466/14063/14062/15357/15550/109700/16531/14528/11549/68813/15558/11600/14083/19245/53357/18591/11512/224065/12374/20655/19015/12411/22339/18519/19274/20541/11516/14815/11555/19091/15566/72514/11551/11554/19224/68678/19271/11552/11998/11550/20648/13616/11608/14161/20416/18160/14613/14630/242202/229877/69219/13109/13615/19204/15552/230857/230899/67087/24111/18127/22226/11553/12494/20563/16542/21814/63873/18125/18438/76854/12389/12638/16846/21391/21336/23945/243547/18430/15465/11689/12288/54611/16523/11816/68667/18442/207728/17540/12310/11556/13617/67378/20312/58994/11606/71544/17130/26395/14629/11848/14775/12000/58861	146
